date_time,w1_precipitation,w2_precipitation,w1_temperature,w2_temperature,w1_gust,w2_gust
2014-08-20 12:00:00,0.00011585898,8.480496e-05,27.446039999999982,27.033900000000017,10.815697,9.952171
2014-08-21 12:00:00,9.340048e-05,1.7896295e-05,26.451840000000004,27.152440000000013,8.84328,5.3584166
2014-08-22 12:00:00,0.0008191719,9.2531685e-05,,26.8236,11.820534,12.827126
2014-08-23 12:00:00,1.702358e-05,1.5116232e-05,27.17635999999999,27.486940000000004,8.902778,8.546454
2014-08-24 12:00:00,0.0,7.003546e-07,27.328460000000007,27.589139999999986,7.802747,7.8280153
2014-08-25 12:00:00,1.8328428e-06,7.355213e-05,27.597170000000006,27.47739999999999,11.452902,12.833944
2014-08-26 12:00:00,3.8027763e-05,6.0766935e-05,27.296879999999987,26.724850000000004,12.53872,11.535119
2014-08-27 12:00:00,0.0003103188,0.0012740663,,25.961850000000027,12.169518,8.853112
2014-08-28 12:00:00,0.00019162579,0.000232902,26.845950000000016,27.13303000000002,8.620338,8.373146
2014-08-29 12:00:00,1.1593103e-05,2.8282404e-05,27.18993999999998,27.326999999999998,9.190576,9.47976
2014-08-30 12:00:00,0.000119096505,0.00077176734,27.216369999999984,26.692780000000027,9.88978,11.788095
2014-08-31 12:00:00,0.00010561914,2.4467416e-05,27.19380000000001,27.201970000000017,11.157152,10.667406
2014-09-01 12:00:00,0.00012079585,0.0008733641,26.894529999999975,26.078370000000007,8.830869,9.932187
2014-09-02 12:00:00,7.4483454e-05,5.955994e-05,27.558299999999974,27.376919999999984,11.829203,10.767618
2014-09-03 12:00:00,0.0001276685,0.00032820832,27.126700000000028,26.004729999999995,10.694845,9.665792
2014-09-04 12:00:00,0.00020188445,8.805448e-05,27.600369999999998,27.805799999999977,8.671286,9.218771
2014-09-05 12:00:00,0.00017620582,5.552132e-05,26.903380000000027,27.00317000000001,9.6911335,10.371065
2014-09-06 12:00:00,0.0002911094,2.8372127e-05,26.551030000000026,27.348270000000014,9.305882,9.702367
2014-09-07 12:00:00,2.9802322e-06,2.6345253e-05,,27.30880000000002,10.077753,11.62414
2014-09-08 12:00:00,6.109476e-07,1.6018748e-06,27.187400000000025,27.519470000000013,11.518864,12.076847
